time,class,id,marketId,actor,kind,amount,asset,chainSignature,commitment,prevCommitment
1790134764000,receipt,rcpt_d05628410e16fadac9a1,,regression-042,vault_credit,,,,d05628410e16fadac9a1f2d20f748b5fe1a1754f57a233fa0991b8d20527c1b5cde05c20727a4a22940ab5906c31fe97ff72ea1eb6dc392b23d394459ec2648d,d669b7fa71e75ccd74823760b979499d3b0bad12dc55977e559607d753efbe7c7120310edfb64373bec44a7d03087c023b675d0924753ccb1428672e3791c9b4
1790134764007,receipt,rcpt_aee119e9bccec748c388,,regression-043,vault_credit,,,,aee119e9bccec748c388e087bc26cd419e441da36b48402056e675ce1f7390eb28f87261ec115d0d23e4ee03f5fd9b11212a33a73399ce248e2d369d9a179a99,d05628410e16fadac9a1f2d20f748b5fe1a1754f57a233fa0991b8d20527c1b5cde05c20727a4a22940ab5906c31fe97ff72ea1eb6dc392b23d394459ec2648d
1790134764348,receipt,rcpt_4c3266686d3f378eb392,,regression-044,vault_credit,,,,4c3266686d3f378eb392d4268ffc44098a5d2552db391304a9a1e09211fb29b886e36a6090f22ec8f376355df955abbd6bf44ae9a8de0eb0684874f1e6cf7a82,aee119e9bccec748c388e087bc26cd419e441da36b48402056e675ce1f7390eb28f87261ec115d0d23e4ee03f5fd9b11212a33a73399ce248e2d369d9a179a99
1790134764356,receipt,rcpt_e9642e568bcda54a940a,,regression-045,vault_credit,,,,e9642e568bcda54a940aac990a97c848dbbc9afa2544e7e34b554158ab217319e7982ac9c426711f11d708128a647f32f2740289362a1a866c60cbb67e8e9f13,4c3266686d3f378eb392d4268ffc44098a5d2552db391304a9a1e09211fb29b886e36a6090f22ec8f376355df955abbd6bf44ae9a8de0eb0684874f1e6cf7a82
1790134764366,receipt,rcpt_d181bc9d63af7e76aa7e,,regression-046,vault_credit,,,,d181bc9d63af7e76aa7eb5d59b993e609d6055f9e7f47073ed52506184b825c3c0a491878bd14608dc75314448c6118b3fd57d8def42440e5d614ced1051bc02,e9642e568bcda54a940aac990a97c848dbbc9afa2544e7e34b554158ab217319e7982ac9c426711f11d708128a647f32f2740289362a1a866c60cbb67e8e9f13
1790134764373,receipt,rcpt_b2f9b2a74afc16f1faf0,,regression-047,vault_credit,,,,b2f9b2a74afc16f1faf08224fc317d4c8e7544cdc8656b11a7ae9d010fb156421de4c43015396ec0dff544b0a170e3fd8671c75fbaad8791a9a7b1fb3024ca1b,d181bc9d63af7e76aa7eb5d59b993e609d6055f9e7f47073ed52506184b825c3c0a491878bd14608dc75314448c6118b3fd57d8def42440e5d614ced1051bc02
1790134764379,receipt,rcpt_b01bee8a163e1cc4fb12,,regression-048,vault_credit,,,,b01bee8a163e1cc4fb12978c3bb7e81dd4869a4d39c8aa0ff374d28997c4fefed89c969bad729a402bd6bfc44882fb1227c73b76e0c8c6ba7026d509e4fa0092,b2f9b2a74afc16f1faf08224fc317d4c8e7544cdc8656b11a7ae9d010fb156421de4c43015396ec0dff544b0a170e3fd8671c75fbaad8791a9a7b1fb3024ca1b
1790134764388,receipt,rcpt_4c190a7910a7103c7c54,,regression-049,vault_credit,,,,4c190a7910a7103c7c54c7b7b2aefb28bd23c570fabb6b6aeefb45b7af117a6fbf60221fa89497513cf86a0a0a6390d11d1147850a26e41809b3aeb37f2bc375,b01bee8a163e1cc4fb12978c3bb7e81dd4869a4d39c8aa0ff374d28997c4fefed89c969bad729a402bd6bfc44882fb1227c73b76e0c8c6ba7026d509e4fa0092
1790134764395,receipt,rcpt_862df7091de7d5b5e69a,,regression-050,vault_credit,,,,862df7091de7d5b5e69a0a61c3b3be0193f5cfe7786337938eb2598b9986ca4727c6fd76a29eec9f2b166b80d4d9da2b512617e3b435c7f0b51693c3bd01c445,4c190a7910a7103c7c54c7b7b2aefb28bd23c570fabb6b6aeefb45b7af117a6fbf60221fa89497513cf86a0a0a6390d11d1147850a26e41809b3aeb37f2bc375
1790134764401,receipt,rcpt_2e11f3a2bebb1a241f6d,,regression-051,vault_credit,,,,2e11f3a2bebb1a241f6d46059320d3bfd0a948dd34cb0e1c0ff27091d27e51b90e89c0e5d8769e8568033f558c0069aaa9ff2cb62e7b2fe8de13fa03582148cc,862df7091de7d5b5e69a0a61c3b3be0193f5cfe7786337938eb2598b9986ca4727c6fd76a29eec9f2b166b80d4d9da2b512617e3b435c7f0b51693c3bd01c445
1790134764408,receipt,rcpt_0241a48ecedff45f7645,,regression-052,vault_credit,,,,0241a48ecedff45f7645931a99f65f2acf2b5de3c9624c42aa89e731e0c035eb93e9932b4f6044cfec4d470ff4f6b6e4f3399c2d457ba85341653ec6c8b97000,2e11f3a2bebb1a241f6d46059320d3bfd0a948dd34cb0e1c0ff27091d27e51b90e89c0e5d8769e8568033f558c0069aaa9ff2cb62e7b2fe8de13fa03582148cc
1790134764415,receipt,rcpt_f5a3b0209f80ff099b29,,regression-053,vault_credit,,,,f5a3b0209f80ff099b29fac34bfe113549503d6478068740d1dffa532d3c95b040b793cf340a2cb41cade2e4e72a3a3f37c8886c04c98578dbf0c7621ba0a04c,0241a48ecedff45f7645931a99f65f2acf2b5de3c9624c42aa89e731e0c035eb93e9932b4f6044cfec4d470ff4f6b6e4f3399c2d457ba85341653ec6c8b97000
1790134764422,receipt,rcpt_f8cd84fef5009f61de0d,,regression-054,vault_credit,,,,f8cd84fef5009f61de0d17449325c095341d6c9189c60213bbeb2b16377274b67d4fa19a2ee62343348ab83440193a462b274edbb1baeebf2049a0aa7424dc34,f5a3b0209f80ff099b29fac34bfe113549503d6478068740d1dffa532d3c95b040b793cf340a2cb41cade2e4e72a3a3f37c8886c04c98578dbf0c7621ba0a04c
1790134764428,receipt,rcpt_c0b00a2741ba0c59e56d,,regression-055,vault_credit,,,,c0b00a2741ba0c59e56df84631a152059cb9cbda9f50f6fe33536d9834fa086249c5963fea50632202b9b8ce89849eec46ef7d2e4ebce37c5f8847c1d8f23725,f8cd84fef5009f61de0d17449325c095341d6c9189c60213bbeb2b16377274b67d4fa19a2ee62343348ab83440193a462b274edbb1baeebf2049a0aa7424dc34
1790134764435,receipt,rcpt_6708e06598377a286079,,regression-056,vault_credit,,,,6708e06598377a286079881528ac7648bb0cf55f95f408a84630c6ceea02a8f0c1afec9791f4e864b31f97623c0937de9bb4f5d548f8b6c84595ce8251a049ef,c0b00a2741ba0c59e56df84631a152059cb9cbda9f50f6fe33536d9834fa086249c5963fea50632202b9b8ce89849eec46ef7d2e4ebce37c5f8847c1d8f23725
1790134764442,receipt,rcpt_1e386cedce5d0aa838de,,regression-057,vault_credit,,,,1e386cedce5d0aa838deaddcfacfe9dc109956abaf0e8fd81668416a58b39abf31c6974dc719633023d33e99e7051919d1d0dc951a33dbf6053aa02c3389bfb0,6708e06598377a286079881528ac7648bb0cf55f95f408a84630c6ceea02a8f0c1afec9791f4e864b31f97623c0937de9bb4f5d548f8b6c84595ce8251a049ef
1790134764449,receipt,rcpt_1cfbb307930e11e47d5c,,regression-058,vault_credit,,,,1cfbb307930e11e47d5c84a16203fc521f3b6603658bf91bc045889f4fee2defb15e0c73525fd8fab2cc85aedf798966946862e76f396173ec5b95bcd620d724,1e386cedce5d0aa838deaddcfacfe9dc109956abaf0e8fd81668416a58b39abf31c6974dc719633023d33e99e7051919d1d0dc951a33dbf6053aa02c3389bfb0
1790134764456,receipt,rcpt_9fa883c4bfe3fc7c5cc1,,regression-059,vault_credit,,,,9fa883c4bfe3fc7c5cc1fc4c2d5e0dd831930d2ea9dee7769bb19b89809cabd355283884380be8ccc27fc862b5eebe227184fb6b61ffb3bae2118b2c5b2a0ab5,1cfbb307930e11e47d5c84a16203fc521f3b6603658bf91bc045889f4fee2defb15e0c73525fd8fab2cc85aedf798966946862e76f396173ec5b95bcd620d724
1790134764837,receipt,rcpt_fde91fa63c603793c334,,regression-060,vault_credit,,,,fde91fa63c603793c33449231304fade7fb01a99cbe8650ec4b06e45d133c1556b0b32b9a613f09e39d45fed9092e2cfc94017149843f14ebade03ab6ec1ed44,9fa883c4bfe3fc7c5cc1fc4c2d5e0dd831930d2ea9dee7769bb19b89809cabd355283884380be8ccc27fc862b5eebe227184fb6b61ffb3bae2118b2c5b2a0ab5
1790134764845,receipt,rcpt_5dadf3c592627c0ac92b,,regression-061,vault_credit,,,,5dadf3c592627c0ac92ba5ada36b53344e2ea2707b0a4b2f94897984a60c3777bd9d1df8f5bdf1252a4cfd0ae2d2e4cb617c1d6ee82fa68d20980621a15eb78c,fde91fa63c603793c33449231304fade7fb01a99cbe8650ec4b06e45d133c1556b0b32b9a613f09e39d45fed9092e2cfc94017149843f14ebade03ab6ec1ed44
1790134764852,receipt,rcpt_690ba4c7930fa15a71fe,,regression-062,vault_credit,,,,690ba4c7930fa15a71fe0fee7202c866fa60f1159e20cea68d54d105f91f34ad46eb3753b7eab17f6c11dd132d7a5ff16bf5df7191fc05194db5d0299dbb83dc,5dadf3c592627c0ac92ba5ada36b53344e2ea2707b0a4b2f94897984a60c3777bd9d1df8f5bdf1252a4cfd0ae2d2e4cb617c1d6ee82fa68d20980621a15eb78c
1790134764859,receipt,rcpt_d96e9807941a582c2d6c,,regression-063,vault_credit,,,,d96e9807941a582c2d6cc7ae6457c9caa86055121c30d9a6db93bd834178585474325b186d28830efa83568a555d9ae36bff468f563d9c998bbf1e64da3442cf,690ba4c7930fa15a71fe0fee7202c866fa60f1159e20cea68d54d105f91f34ad46eb3753b7eab17f6c11dd132d7a5ff16bf5df7191fc05194db5d0299dbb83dc
1790134764867,receipt,rcpt_db28ec7e445fb38624d2,,regression-064,vault_credit,,,,db28ec7e445fb38624d2d8150f1b9b32c62ce72df9e77c20164539a15c4f5c51560d87c79c315bd7dc0846bb236d5316f9e1170d1dbddf8c315ef216f2f5c52c,d96e9807941a582c2d6cc7ae6457c9caa86055121c30d9a6db93bd834178585474325b186d28830efa83568a555d9ae36bff468f563d9c998bbf1e64da3442cf
1790134764874,receipt,rcpt_7bd134aece8549339efc,,regression-065,vault_credit,,,,7bd134aece8549339efc54d8bd1f788d7a12c6ac4acd8ff282fc69b5fbf1240ce799f1660d159824210f600335052a15ffb72b1f6be24b5d4d4be86d914c0a63,db28ec7e445fb38624d2d8150f1b9b32c62ce72df9e77c20164539a15c4f5c51560d87c79c315bd7dc0846bb236d5316f9e1170d1dbddf8c315ef216f2f5c52c
1790134764882,receipt,rcpt_88685b50f2a8483eba85,,regression-066,vault_credit,,,,88685b50f2a8483eba8513571e0245216a1b30e9869816ecba565380a57e169f815c18aa0e50127224b821737ed3480f6f5d9e50b9e11c607928816d6842b4ec,7bd134aece8549339efc54d8bd1f788d7a12c6ac4acd8ff282fc69b5fbf1240ce799f1660d159824210f600335052a15ffb72b1f6be24b5d4d4be86d914c0a63
1790134764889,receipt,rcpt_0d841e41585c8c8185c0,,regression-067,vault_credit,,,,0d841e41585c8c8185c096430042d4db544c020cfb6029163bebe4b20554cdc25ac84fc41a1879e19b579cb78e910050b44cba9bf7827cf9613a923e2ceddbb0,88685b50f2a8483eba8513571e0245216a1b30e9869816ecba565380a57e169f815c18aa0e50127224b821737ed3480f6f5d9e50b9e11c607928816d6842b4ec
1790134764896,receipt,rcpt_3e5d70ef709c8ef6b36d,,regression-068,vault_credit,,,,3e5d70ef709c8ef6b36da453bc2f6607d5a74a428e706f3dff1c2f0f57aeeade630a19115217d9c3b3b04f045d78ed47456bee92aab59f8cf4d8a7a0b76e4412,0d841e41585c8c8185c096430042d4db544c020cfb6029163bebe4b20554cdc25ac84fc41a1879e19b579cb78e910050b44cba9bf7827cf9613a923e2ceddbb0
1790134764911,receipt,rcpt_ffff92554c9451ff1fe7,,regression-069,vault_credit,,,,ffff92554c9451ff1fe7aa296edfd328ed05ca70acb9e0b4a1faac44b2196e56fbec4f83f7d7721cfa8cfeb59208abbd5f6831b7d74625b0516edf61a4654ca2,3e5d70ef709c8ef6b36da453bc2f6607d5a74a428e706f3dff1c2f0f57aeeade630a19115217d9c3b3b04f045d78ed47456bee92aab59f8cf4d8a7a0b76e4412
1790134764920,receipt,rcpt_9aef65dbf211a6988bce,,regression-070,vault_credit,,,,9aef65dbf211a6988bce7d54da177adc78d186b7a1c2fd043c384ed36b0bf6138849936297f8fabceb2ebf1ce47d8162502eb07ea9cb10d377f1391fd4708709,ffff92554c9451ff1fe7aa296edfd328ed05ca70acb9e0b4a1faac44b2196e56fbec4f83f7d7721cfa8cfeb59208abbd5f6831b7d74625b0516edf61a4654ca2
1790134764928,receipt,rcpt_fb796030ea922d043a93,,regression-071,vault_credit,,,,fb796030ea922d043a93d419d48234801f4f1dea76a45e483d3c33d67fa327ad199e02aee03514ac483722cd02eadb472633b898961feb666e0c5f08ada9f7e6,9aef65dbf211a6988bce7d54da177adc78d186b7a1c2fd043c384ed36b0bf6138849936297f8fabceb2ebf1ce47d8162502eb07ea9cb10d377f1391fd4708709
1790134764936,receipt,rcpt_ad67b3a23862f1c47139,,regression-072,vault_credit,,,,ad67b3a23862f1c47139461968c46bb82325886e82a22582426edc624d63c1199ee0a4a428ed3b72b1bc285ac553b72c5f8082f5bceae5e706f281d3994c9004,fb796030ea922d043a93d419d48234801f4f1dea76a45e483d3c33d67fa327ad199e02aee03514ac483722cd02eadb472633b898961feb666e0c5f08ada9f7e6
1790134764943,receipt,rcpt_ca5007b2f799e9c0aee7,,regression-073,vault_credit,,,,ca5007b2f799e9c0aee73ddaccfcc4871d0ef3997ce695ea0307941123c908d84241acb468c4939a540224ec935fa8ca7ebc3b44362d9b0a2168119c289e0df1,ad67b3a23862f1c47139461968c46bb82325886e82a22582426edc624d63c1199ee0a4a428ed3b72b1bc285ac553b72c5f8082f5bceae5e706f281d3994c9004
1790134764951,receipt,rcpt_ea040b87ce301daa343e,,regression-074,vault_credit,,,,ea040b87ce301daa343e5c3395d00e061ae45e22009a504954d5ff6fee677c0eaaca6bf7f3a20e2428696bbff4539909bede454f3b7104793e33530b4a4bcb68,ca5007b2f799e9c0aee73ddaccfcc4871d0ef3997ce695ea0307941123c908d84241acb468c4939a540224ec935fa8ca7ebc3b44362d9b0a2168119c289e0df1
1790134764958,receipt,rcpt_450d7db35a790340457a,,regression-075,vault_credit,,,,450d7db35a790340457a3500370f05d3f3f84d1a8d8a9c2ce35cb92308e1ce387752f1b9846282822e6ae74b1d721ba42a0dbf62e57825664d32994d776b3c0d,ea040b87ce301daa343e5c3395d00e061ae45e22009a504954d5ff6fee677c0eaaca6bf7f3a20e2428696bbff4539909bede454f3b7104793e33530b4a4bcb68
1790134765307,receipt,rcpt_2a9ba1a8f45b4c6d6352,,regression-076,vault_credit,,,,2a9ba1a8f45b4c6d63526a087b89997658d12886ea9b34269709e7d5834758274152d13a7703b63284840fa17b1d25abd5baef73eb6b383bdd08719698d81ced,450d7db35a790340457a3500370f05d3f3f84d1a8d8a9c2ce35cb92308e1ce387752f1b9846282822e6ae74b1d721ba42a0dbf62e57825664d32994d776b3c0d
1790134765314,receipt,rcpt_50bb0da5c6e7bc656af2,,regression-077,vault_credit,,,,50bb0da5c6e7bc656af2d5114f00a491b2cc0819e455a7e648284475b052c03c961146244469b94097b22130e28cac623ad584660f70e04d6a93f3285821690f,2a9ba1a8f45b4c6d63526a087b89997658d12886ea9b34269709e7d5834758274152d13a7703b63284840fa17b1d25abd5baef73eb6b383bdd08719698d81ced
1790134765322,receipt,rcpt_2cbabdddda43ac822838,,regression-078,vault_credit,,,,2cbabdddda43ac822838facca2f9ab4b7012bf8fcc810fd5a0e2630492110f8833c93fe82200f47ec90145a017549ac6b69b35c472448cdd1fdc26e369ea4e69,50bb0da5c6e7bc656af2d5114f00a491b2cc0819e455a7e648284475b052c03c961146244469b94097b22130e28cac623ad584660f70e04d6a93f3285821690f
1790134765330,receipt,rcpt_336116d16edda1f2ab19,,regression-079,vault_credit,,,,336116d16edda1f2ab1996116adbdf5687d395fb17d8f025fc26059040b8b7b1967bedb4b62886cc9d53c28913ed425f8e70303aeb34cc568b3ca9edfd686bcd,2cbabdddda43ac822838facca2f9ab4b7012bf8fcc810fd5a0e2630492110f8833c93fe82200f47ec90145a017549ac6b69b35c472448cdd1fdc26e369ea4e69
1790134765337,receipt,rcpt_5a5c337e3cf14c10b151,,regression-080,vault_credit,,,,5a5c337e3cf14c10b151a1bade1517c67dd1b9461b8c253ea40574fd035e2c46b3f4910e31690f7b1176de7193d360b246b956444ecf90a053d2089000128123,336116d16edda1f2ab1996116adbdf5687d395fb17d8f025fc26059040b8b7b1967bedb4b62886cc9d53c28913ed425f8e70303aeb34cc568b3ca9edfd686bcd
1790134765345,receipt,rcpt_80f9f31095426a1494b9,,regression-081,vault_credit,,,,80f9f31095426a1494b9694fac1aec9876c08e1ec45460c136e0f3122ca8bf7e56c111c1c8266da8d452b7d1024c249636cb83daec13913f67e3211a79c9e1dd,5a5c337e3cf14c10b151a1bade1517c67dd1b9461b8c253ea40574fd035e2c46b3f4910e31690f7b1176de7193d360b246b956444ecf90a053d2089000128123
1790134765352,receipt,rcpt_b98dd31c1ce8fb0a7878,,regression-082,vault_credit,,,,b98dd31c1ce8fb0a7878c8cde185e5c682641a1d0c0cc7a6672c01530363f68aa5d6f5949e1b7c3c594b17811774a0f0e32daea894c48b8020685b30d6bf839b,80f9f31095426a1494b9694fac1aec9876c08e1ec45460c136e0f3122ca8bf7e56c111c1c8266da8d452b7d1024c249636cb83daec13913f67e3211a79c9e1dd
1790134765360,receipt,rcpt_4a641a7bcb364714f22e,,regression-083,vault_credit,,,,4a641a7bcb364714f22e7e71d06070b79bcf234175e21dc58625327a6e8d18ad3cbae474bd2198c3adceb08745d60ad6dfa78adac1e12a87e637de7e965119a5,b98dd31c1ce8fb0a7878c8cde185e5c682641a1d0c0cc7a6672c01530363f68aa5d6f5949e1b7c3c594b17811774a0f0e32daea894c48b8020685b30d6bf839b
1790134765367,receipt,rcpt_97f40c0baa7abb563c66,,regression-084,vault_credit,,,,97f40c0baa7abb563c662d48c9882eb83c8bb1c6182be049becb57544308cc1d88eef58b192aa5e446c84dc6bb0468f6f9d3a955f164ab0db30e6e60d3921904,4a641a7bcb364714f22e7e71d06070b79bcf234175e21dc58625327a6e8d18ad3cbae474bd2198c3adceb08745d60ad6dfa78adac1e12a87e637de7e965119a5
1790134765375,receipt,rcpt_97e1504e25a3b910eaeb,,regression-085,vault_credit,,,,97e1504e25a3b910eaeb88e50d8a91d6d5fc3a26e530274f0cc6f64e79ec8f8e0cce946c8c4409e190e71ceaf08c75d3566dc7f0f506cc59faca341cad37bd1e,97f40c0baa7abb563c662d48c9882eb83c8bb1c6182be049becb57544308cc1d88eef58b192aa5e446c84dc6bb0468f6f9d3a955f164ab0db30e6e60d3921904
1790134765383,receipt,rcpt_bf67e406874ae2bc9847,,regression-086,vault_credit,,,,bf67e406874ae2bc984796f7ab92775a25800e8c46c4264be7a317dda8bbfd806e437899894c428d154f2558fcf9ab65157997498f0f8ad578139cb42c568605,97e1504e25a3b910eaeb88e50d8a91d6d5fc3a26e530274f0cc6f64e79ec8f8e0cce946c8c4409e190e71ceaf08c75d3566dc7f0f506cc59faca341cad37bd1e
1790134765390,receipt,rcpt_6b501ffdbeb6f090c424,,regression-087,vault_credit,,,,6b501ffdbeb6f090c424b357ac43ef3d38e7c21520530502f2ba16cb214c5ad36f3be82c412b93d5f09346dc9a39bf7af55847123976fb5970f29532efa4f2cb,bf67e406874ae2bc984796f7ab92775a25800e8c46c4264be7a317dda8bbfd806e437899894c428d154f2558fcf9ab65157997498f0f8ad578139cb42c568605
1790134765398,receipt,rcpt_6bc5472f634694f267b8,,regression-088,vault_credit,,,,6bc5472f634694f267b8ca0699c7feec52a4953ac691874754d61e1a2b87bf4d336a0a58b2445af0933c267dc4f6faca504b13efb3a66bcf36fab3bcfc5b970a,6b501ffdbeb6f090c424b357ac43ef3d38e7c21520530502f2ba16cb214c5ad36f3be82c412b93d5f09346dc9a39bf7af55847123976fb5970f29532efa4f2cb
1790134765406,receipt,rcpt_72f7990451655a624af8,,regression-089,vault_credit,,,,72f7990451655a624af808d361908c5575faa7185eba643bcb391a01f7a187994d7bbb75053c16c6fa83868fc5f37a0b343e2f70265b4f35e8def1dd867bad6a,6bc5472f634694f267b8ca0699c7feec52a4953ac691874754d61e1a2b87bf4d336a0a58b2445af0933c267dc4f6faca504b13efb3a66bcf36fab3bcfc5b970a
1790134765414,receipt,rcpt_525f8fa59055d84a5aaa,,regression-090,vault_credit,,,,525f8fa59055d84a5aaa28395da6104bfbb0ea89d710f1ee470721ea89b68a602e0cc14669e81a38dcd53e9c2bb62829b873e3545011653a19a57aa57727ba05,72f7990451655a624af808d361908c5575faa7185eba643bcb391a01f7a187994d7bbb75053c16c6fa83868fc5f37a0b343e2f70265b4f35e8def1dd867bad6a
1790134765421,receipt,rcpt_d76a047f2fc5c913c696,,regression-091,vault_credit,,,,d76a047f2fc5c913c696cac8e3652399fbe71eedf4819f398b450a0ab852617f0750cb95f52f3d186b195ff97cde26342540d8c0e95d8c870c69081fdf854b4e,525f8fa59055d84a5aaa28395da6104bfbb0ea89d710f1ee470721ea89b68a602e0cc14669e81a38dcd53e9c2bb62829b873e3545011653a19a57aa57727ba05
1790134765766,receipt,rcpt_029cda6f21a68eb3edda,,regression-092,vault_credit,,,,029cda6f21a68eb3edda47342ddff10b8d0a59538c57865f7fb8ff0d3485ec79b74c51395c3bb75fb7d3795e6368248d66f201bf98b518cc2be5becf3896e3a2,d76a047f2fc5c913c696cac8e3652399fbe71eedf4819f398b450a0ab852617f0750cb95f52f3d186b195ff97cde26342540d8c0e95d8c870c69081fdf854b4e
1790134765776,receipt,rcpt_c6af986a9cfaed7dca8f,,regression-093,vault_credit,,,,c6af986a9cfaed7dca8f6ca556ee1df6d264ce732a26fbada77366cfda95995e303297f0a7d64fbd9e2bad5bface73ec365f999fd1f96b277d8d57bc6103e124,029cda6f21a68eb3edda47342ddff10b8d0a59538c57865f7fb8ff0d3485ec79b74c51395c3bb75fb7d3795e6368248d66f201bf98b518cc2be5becf3896e3a2
1790134765784,receipt,rcpt_9f73979544e5af047574,,regression-094,vault_credit,,,,9f73979544e5af047574f1005c3d06cb6300476e6a73800d71082e181005934d30480eca5bffb9c4ea771ef609875c3d18e3869a712079e22d552a9260cbcde5,c6af986a9cfaed7dca8f6ca556ee1df6d264ce732a26fbada77366cfda95995e303297f0a7d64fbd9e2bad5bface73ec365f999fd1f96b277d8d57bc6103e124
1790134765793,receipt,rcpt_2147ebbe8523215dd3ce,,regression-095,vault_credit,,,,2147ebbe8523215dd3ce959f161debdb351201a1da51c169ce77d2b026bbb18dd094e199e7faf95692d75a800171b5dd9f2d072ed03b34cce90911f278c836f8,9f73979544e5af047574f1005c3d06cb6300476e6a73800d71082e181005934d30480eca5bffb9c4ea771ef609875c3d18e3869a712079e22d552a9260cbcde5
1790134765801,receipt,rcpt_ea1921fd5db591e4e5d4,,regression-096,vault_credit,,,,ea1921fd5db591e4e5d456839dda554c79de8dd75d6fa9a670f1f0672c744e1725116a4829c6ce31dda968641a69056ae5a63824c8db34c61145db91e77daceb,2147ebbe8523215dd3ce959f161debdb351201a1da51c169ce77d2b026bbb18dd094e199e7faf95692d75a800171b5dd9f2d072ed03b34cce90911f278c836f8
1790134765809,receipt,rcpt_7a37bfcceaa0136b8342,,regression-097,vault_credit,,,,7a37bfcceaa0136b834239e5a63ba9c6ba9f6e6dd3b910caadad7f5aa867218928af0cf0025abf866fcc4c3eaec961ecef65e5511de1a75cd8a27a1c77bc4c4b,ea1921fd5db591e4e5d456839dda554c79de8dd75d6fa9a670f1f0672c744e1725116a4829c6ce31dda968641a69056ae5a63824c8db34c61145db91e77daceb
1790134765817,receipt,rcpt_a5f3d62ea43bb031a7aa,,regression-098,vault_credit,,,,a5f3d62ea43bb031a7aa395436e92fb2aee0933d211bf0d223185269d12ed43c1d635330f7864adb1e7673a2333936d6e134f3c86c3bce5337443bfb795eabfc,7a37bfcceaa0136b834239e5a63ba9c6ba9f6e6dd3b910caadad7f5aa867218928af0cf0025abf866fcc4c3eaec961ecef65e5511de1a75cd8a27a1c77bc4c4b
1790134765826,receipt,rcpt_3e5554fceb95eda7dba2,,regression-099,vault_credit,,,,3e5554fceb95eda7dba2ac74d4b044aff2b757acd2916c429141499dd2e6d54c967f5dcaaa2b0327c1b78714cbfe7b418d83336cfed435f45a31c6291abee495,a5f3d62ea43bb031a7aa395436e92fb2aee0933d211bf0d223185269d12ed43c1d635330f7864adb1e7673a2333936d6e134f3c86c3bce5337443bfb795eabfc
1790134765834,receipt,rcpt_5de058447a178506e59e,,regression-100,vault_credit,,,,5de058447a178506e59ed57fc67320b28c7e17981c1d1c014ce733198ae1012542dc6766bb0efc97084cbb053ad0d410b6f5db34355c93188247cbcf8522d90b,3e5554fceb95eda7dba2ac74d4b044aff2b757acd2916c429141499dd2e6d54c967f5dcaaa2b0327c1b78714cbfe7b418d83336cfed435f45a31c6291abee495
1790134765864,receipt,rcpt_b4697e876464a5929a0f,,week100r-1790134762-lp,vault_credit,,,,b4697e876464a5929a0f775538b6d79ffcc1154b9d7140cc1aa256e614d8b5cfe42043477e48773694269222713cfc044bff7f528f515f1d620d7b8f0a3a764f,5de058447a178506e59ed57fc67320b28c7e17981c1d1c014ce733198ae1012542dc6766bb0efc97084cbb053ad0d410b6f5db34355c93188247cbcf8522d90b
1790134765873,receipt,rcpt_507d343b56ea05d4e9a4,,week100r-1790134762-lp,internal_transfer,,,,507d343b56ea05d4e9a45e975ea2f2d051fa8fcd331a050f48a0d882975926562cb0408230aa689a4e09d9509f8eb4f8a341d36ad2d4ed48de8ef335bc8b122e,b4697e876464a5929a0f775538b6d79ffcc1154b9d7140cc1aa256e614d8b5cfe42043477e48773694269222713cfc044bff7f528f515f1d620d7b8f0a3a764f
1790134766192,receipt,rcpt_95b385fb73e323c6ba26,,regression-008,internal_transfer,,,,95b385fb73e323c6ba2687c9c696dd059924c951eb1f321d12eab54d418b365d2f8075f907f93b995b00c43e542b72b7552a67d55686dd7b0fbf01267089f75c,507d343b56ea05d4e9a45e975ea2f2d051fa8fcd331a050f48a0d882975926562cb0408230aa689a4e09d9509f8eb4f8a341d36ad2d4ed48de8ef335bc8b122e
1790134766491,receipt,rcpt_36fe74a83e24349e7452,,regression-008,internal_transfer,,,,36fe74a83e24349e7452336c88f5669f917cd8d905573811e08337c52de3c0d38965c5c9bf6a20598c4842f9be88b4609d4e61d526bc4d998cfb69b7d3f4b2f1,95b385fb73e323c6ba2687c9c696dd059924c951eb1f321d12eab54d418b365d2f8075f907f93b995b00c43e542b72b7552a67d55686dd7b0fbf01267089f75c
1790134766502,market_trade,week100r-1790134762-m7:trade:0,week100r-1790134762-m7,regression-008,NO,5.05,USDC,,,
1790134766516,receipt,rcpt_ce13edef31af1f0cdf8f,,regression-009,internal_transfer,,,,ce13edef31af1f0cdf8f192f7771e7dbd877adb43856d48ddca56cbb69131f08773436a99afa3dd41b5eabcafe1c32290377cc7f918d3796e4d4d00f8f71564d,36fe74a83e24349e7452336c88f5669f917cd8d905573811e08337c52de3c0d38965c5c9bf6a20598c4842f9be88b4609d4e61d526bc4d998cfb69b7d3f4b2f1
1790134766534,receipt,rcpt_11fec5cdc3b5c7e9247f,,regression-009,internal_transfer,,,,11fec5cdc3b5c7e9247f7e60360f56e6d602e6fcf5270c2217695f302efecf8d0ee4c8a9e778f58e5ff1d7cbc4837e823f3d960b8b8b692e8bf0436618b52a82,ce13edef31af1f0cdf8f192f7771e7dbd877adb43856d48ddca56cbb69131f08773436a99afa3dd41b5eabcafe1c32290377cc7f918d3796e4d4d00f8f71564d
1790134766543,market_trade,week100r-1790134762-m0:trade:0,week100r-1790134762-m0,regression-009,YES,5.05,USDC,,,
